id_ordem,mes,produto,maquina,turno,quantidade_pecas,tempo_setup_min,horas_maquina_previstas,prioridade,materia_prima_ok,operadores_alocados,taxa_refugo_pct,paradas_manutencao_mes,dias_ate_prazo,status_prazo
OP-03610,9,Carcaça,CNC-02,Noite,708,94.0,8.04,Baixa,Sim,3,2.2,2,11,No_Prazo
OP-03611,7,Carcaça,Fresadora-01,Tarde,4479,22.0,108.02,Alta,Não,3,6.04,5,13,Atrasado
OP-03612,9,Suporte,Fresadora-01,Manhã,4548,48.0,85.19,Média,Sim,6,3.34,5,9,Atrasado
OP-03613,8,Engrenagem,Torno-03,Manhã,1514,104.0,23.19,Alta,Sim,3,5.94,2,6,No_Prazo
OP-03614,1,Flange,Fresadora-01,Tarde,3142,46.0,51.19,Urgente,Sim,2,6.61,3,42,Adiantado
OP-03615,10,Suporte,Fresadora-01,Manhã,2953,90.0,127.13,Alta,Sim,4,6.48,1,43,Adiantado
OP-03616,6,Flange,CNC-02,Noite,292,62.0,4.03,Alta,Sim,4,5.53,2,4,No_Prazo
OP-03617,1,Flange,CNC-02,Tarde,2650,18.0,103.33,Baixa,Sim,5,6.1,4,14,No_Prazo
OP-03618,5,Flange,Mandrilhadora-A,Tarde,3312,93.0,40.27,Baixa,Não,1,4.77,0,29,Atrasado
OP-03619,6,Flange,Mandrilhadora-A,Manhã,1065,122.0,12.38,Média,Sim,3,3.99,1,27,Adiantado
OP-03620,2,Flange,CNC-01,Noite,1839,71.0,50.92,Média,Sim,4,0.96,0,31,Adiantado
OP-03621,12,Engrenagem,Fresadora-01,Tarde,2947,143.0,74.48,Baixa,Sim,6,7.81,1,41,No_Prazo
OP-03622,3,Flange,CNC-01,Noite,4652,39.0,148.07,Alta,Não,2,6.8,4,38,Atrasado
OP-03623,4,Eixo,Mandrilhadora-A,Noite,349,30.0,13.3,Alta,Sim,4,5.54,5,16,Adiantado
OP-03624,6,Suporte,Torno-03,Tarde,4683,169.0,104.86,Baixa,Não,4,5.33,1,18,Atrasado
OP-03625,10,Carcaça,Fresadora-01,Noite,4090,167.0,72.71,Baixa,Não,6,4.83,5,17,Atrasado
OP-03626,9,Flange,Fresadora-01,Tarde,4237,82.0,181.7,Média,Sim,3,1.21,2,10,No_Prazo
OP-03627,10,Eixo,Fresadora-01,Tarde,285,84.0,4.73,Alta,Sim,2,2.9,1,27,Adiantado
OP-03628,3,Carcaça,CNC-02,Manhã,2860,155.0,119.94,Alta,Sim,4,3.05,5,8,No_Prazo
OP-03629,11,Suporte,Mandrilhadora-A,Manhã,1874,103.0,62.75,Média,Sim,6,6.45,3,7,No_Prazo
OP-03630,10,Flange,Torno-03,Tarde,4599,34.0,99.22,Baixa,Sim,1,5.04,1,9,Atrasado
OP-03631,6,Engrenagem,Torno-03,Manhã,3717,34.0,83.89,Alta,Sim,5,3.49,1,35,Adiantado
OP-03632,7,Engrenagem,CNC-02,Tarde,3266,37.0,81.08,Baixa,Sim,4,2.96,2,25,No_Prazo
OP-03633,1,Eixo,CNC-01,Noite,187,144.0,6.29,Alta,Não,5,6.9,0,16,Atrasado
OP-03634,10,Eixo,Torno-03,Tarde,4381,114.0,215.48,Média,Sim,2,6.39,5,28,Atrasado
OP-03635,12,Suporte,CNC-02,Manhã,2474,64.0,56.24,Urgente,Sim,6,6.6,3,33,Adiantado
OP-03636,6,Flange,Fresadora-01,Tarde,842,42.0,40.14,Alta,Sim,1,3.47,5,36,Adiantado
OP-03637,7,Carcaça,CNC-02,Manhã,4376,35.0,79.67,Baixa,Sim,4,4.09,1,22,No_Prazo
OP-03638,6,Flange,Mandrilhadora-A,Noite,4525,137.0,65.7,Média,Sim,4,4.8,4,37,No_Prazo
OP-03639,1,Carcaça,Fresadora-01,Tarde,2508,161.0,78.46,Baixa,Sim,2,1.94,4,16,No_Prazo
OP-03640,8,Flange,Torno-03,Tarde,3324,103.0,163.07,Média,Sim,1,3.22,2,39,No_Prazo
OP-03641,9,Eixo,Fresadora-01,Tarde,3071,142.0,90.27,Média,Sim,6,4.18,2,11,No_Prazo
OP-03642,12,Suporte,Fresadora-01,Tarde,1551,62.0,65.14,Média,Sim,3,5.53,0,9,No_Prazo
OP-03643,12,Flange,Fresadora-01,Manhã,3754,112.0,108.5,Alta,Sim,6,3.87,4,35,Adiantado
OP-03644,6,Eixo,Torno-03,Manhã,4989,87.0,219.52,Baixa,Sim,2,1.66,4,35,No_Prazo
OP-03645,12,Flange,Mandrilhadora-A,Tarde,4674,29.0,198.69,Média,Sim,4,3.69,3,40,No_Prazo
OP-03646,7,Suporte,CNC-02,Noite,3450,95.0,129.19,Alta,Não,4,4.49,5,6,Atrasado
OP-03647,8,Eixo,Torno-03,Manhã,1833,155.0,63.45,Média,Sim,3,5.38,3,41,Adiantado
OP-03648,8,Suporte,CNC-02,Manhã,4546,24.0,139.68,Média,Não,3,6.9,4,40,Atrasado
OP-03649,12,Carcaça,Torno-03,Manhã,4640,94.0,223.97,Alta,Sim,2,2.24,5,27,Atrasado
OP-03650,9,Flange,Mandrilhadora-A,Tarde,77,159.0,2.49,Alta,Não,1,4.7,2,25,Atrasado
OP-03651,2,Eixo,Fresadora-01,Manhã,1725,145.0,40.51,Média,Sim,5,3.63,3,9,No_Prazo
OP-03652,1,Flange,CNC-02,Noite,2784,96.0,126.08,Urgente,Sim,2,5.65,3,30,No_Prazo
OP-03653,5,Carcaça,Mandrilhadora-A,Manhã,2910,43.0,105.93,Baixa,Sim,4,7.06,5,36,No_Prazo
OP-03654,7,Engrenagem,Fresadora-01,Tarde,3577,155.0,115.63,Baixa,Sim,4,4.08,4,29,No_Prazo
OP-03655,9,Carcaça,Torno-03,Manhã,2592,40.0,96.65,Média,Sim,6,6.83,1,12,No_Prazo
OP-03656,6,Flange,CNC-01,Tarde,117,61.0,2.8,Baixa,Sim,6,0.52,5,26,Adiantado
OP-03657,7,Carcaça,Torno-03,Manhã,870,36.0,23.35,Média,Sim,2,7.34,4,9,No_Prazo
OP-03658,12,Suporte,Mandrilhadora-A,Tarde,3824,91.0,68.16,Baixa,Sim,1,6.41,0,25,Atrasado
OP-03659,5,Suporte,Torno-03,Noite,3482,119.0,153.91,Alta,Não,6,1.5,4,40,Atrasado
OP-03660,6,Carcaça,CNC-01,Manhã,3274,151.0,119.91,Média,Sim,1,5.56,1,42,No_Prazo
OP-03661,7,Engrenagem,CNC-01,Noite,2232,91.0,95.91,Alta,Não,5,4.36,1,33,Atrasado
OP-03662,6,Flange,Mandrilhadora-A,Manhã,1410,175.0,32.0,Média,Sim,5,7.78,2,17,No_Prazo
OP-03663,12,Engrenagem,Torno-03,Tarde,1574,113.0,78.41,Alta,Sim,6,2.78,1,17,Adiantado
OP-03664,12,Eixo,Fresadora-01,Tarde,3460,115.0,84.04,Média,Sim,3,5.07,4,36,No_Prazo
OP-03665,7,Engrenagem,CNC-02,Manhã,2546,44.0,61.48,Baixa,Sim,3,4.42,1,3,Atrasado
OP-03666,6,Suporte,CNC-01,Tarde,697,46.0,33.75,Alta,Sim,2,2.16,5,18,No_Prazo
OP-03667,8,Suporte,Torno-03,Manhã,2027,110.0,73.38,Baixa,Sim,2,6.6,0,26,No_Prazo
OP-03668,3,Suporte,Fresadora-01,Tarde,4128,134.0,195.41,Alta,Sim,2,6.07,1,4,Atrasado
OP-03669,6,Engrenagem,CNC-02,Tarde,3015,49.0,105.3,Alta,Sim,2,4.58,2,37,No_Prazo
OP-03670,3,Eixo,Fresadora-01,Noite,4337,95.0,86.13,Alta,Sim,6,7.58,3,19,No_Prazo
OP-03671,2,Suporte,Torno-03,Manhã,2567,74.0,65.79,Média,Sim,3,7.45,5,38,No_Prazo
OP-03672,2,Carcaça,CNC-02,Noite,2453,87.0,108.81,Alta,Não,4,6.63,3,9,Atrasado
OP-03673,8,Carcaça,CNC-02,Manhã,4749,52.0,140.47,Baixa,Sim,4,1.64,3,4,Atrasado
OP-03674,1,Engrenagem,CNC-02,Tarde,2561,38.0,98.24,Urgente,Sim,1,7.21,0,21,No_Prazo
OP-03675,8,Flange,CNC-02,Manhã,719,68.0,11.98,Baixa,Não,6,2.79,0,44,No_Prazo
OP-03676,6,Engrenagem,Fresadora-01,Manhã,2040,158.0,53.02,Média,Sim,3,4.78,4,6,Atrasado
OP-03677,5,Carcaça,CNC-02,Manhã,3255,148.0,141.85,Urgente,Sim,4,7.81,3,8,No_Prazo
OP-03678,10,Engrenagem,Fresadora-01,Tarde,1759,32.0,83.8,Média,Não,2,2.23,2,36,Atrasado
OP-03679,7,Carcaça,CNC-02,Manhã,2080,29.0,47.78,Alta,Sim,2,2.0,3,7,No_Prazo
OP-03680,9,Engrenagem,CNC-02,Tarde,4370,96.0,73.87,Média,Não,2,6.89,5,28,Atrasado
OP-03681,9,Engrenagem,Mandrilhadora-A,Noite,2203,61.0,24.09,Alta,Não,4,0.6,2,4,Atrasado
OP-03682,1,Carcaça,Mandrilhadora-A,Manhã,1559,151.0,23.53,Baixa,Sim,6,1.81,3,4,No_Prazo
OP-03683,3,Flange,Torno-03,Manhã,583,95.0,25.32,Média,Sim,1,2.95,3,19,No_Prazo
OP-03684,7,Flange,CNC-02,Manhã,2044,156.0,57.7,Baixa,Sim,3,6.04,4,30,No_Prazo
OP-03685,12,Suporte,Fresadora-01,Manhã,3844,33.0,83.28,Baixa,Não,3,4.1,1,28,Atrasado
OP-03686,2,Eixo,CNC-01,Tarde,1534,175.0,62.93,Alta,Sim,5,3.45,0,44,Adiantado
OP-03687,2,Suporte,Torno-03,Tarde,2379,142.0,99.29,Alta,Sim,5,7.39,5,5,Atrasado
OP-03688,12,Flange,Torno-03,Manhã,3300,136.0,80.81,Alta,Sim,6,6.17,2,5,No_Prazo
OP-03689,12,Eixo,Fresadora-01,Manhã,4643,170.0,213.83,Alta,Sim,2,5.25,3,36,Atrasado
OP-03690,3,Eixo,CNC-01,Tarde,4080,93.0,116.38,Alta,Sim,2,3.05,2,18,No_Prazo
OP-03691,5,Engrenagem,CNC-01,Manhã,1466,40.0,29.98,Média,Não,3,6.94,1,12,Atrasado
OP-03692,8,Eixo,CNC-02,Tarde,863,97.0,39.69,Média,Sim,1,2.4,1,41,Adiantado
OP-03693,3,Flange,CNC-01,Noite,3370,150.0,54.32,Alta,Sim,3,7.59,4,16,Atrasado
OP-03694,4,Engrenagem,Torno-03,Manhã,1310,157.0,65.29,Alta,Não,2,2.45,3,4,Atrasado
OP-03695,5,Engrenagem,Mandrilhadora-A,Tarde,1992,96.0,68.78,Média,Sim,2,6.65,3,3,Atrasado
OP-03696,8,Suporte,CNC-02,Noite,565,136.0,26.34,Média,Sim,5,7.36,4,42,Adiantado
OP-03697,4,Flange,Torno-03,Tarde,3883,56.0,66.61,Baixa,Sim,1,2.2,1,9,Atrasado
OP-03698,5,Engrenagem,CNC-02,Noite,842,53.0,21.53,Alta,Não,3,2.22,2,45,No_Prazo
OP-03699,4,Suporte,CNC-01,Noite,1934,112.0,86.89,Média,Não,5,1.09,3,11,Atrasado
OP-03700,10,Suporte,Fresadora-01,Tarde,2064,85.0,89.75,Alta,Sim,3,3.06,4,19,No_Prazo
OP-03701,2,Engrenagem,CNC-02,Tarde,260,42.0,11.67,Alta,Sim,6,4.25,0,5,Adiantado
OP-03702,3,Eixo,Torno-03,Tarde,3890,141.0,82.54,Urgente,Sim,1,1.14,1,22,No_Prazo
OP-03703,3,Eixo,Fresadora-01,Tarde,3111,103.0,107.97,Média,Sim,3,1.6,1,44,Adiantado
OP-03704,11,Suporte,Mandrilhadora-A,Tarde,2731,101.0,69.87,Alta,Sim,1,3.67,1,45,Adiantado
OP-03705,12,Engrenagem,CNC-01,Manhã,930,46.0,21.23,Alta,Sim,1,1.85,5,19,No_Prazo
OP-03706,7,Carcaça,Torno-03,Noite,313,55.0,9.64,Baixa,Sim,3,6.3,1,5,No_Prazo
OP-03707,2,Eixo,Mandrilhadora-A,Manhã,325,129.0,12.55,Média,Sim,2,2.92,4,32,Adiantado
OP-03708,10,Engrenagem,Torno-03,Manhã,3144,156.0,96.65,Média,Sim,1,0.85,4,16,Atrasado
OP-03709,6,Carcaça,CNC-01,Manhã,3751,44.0,72.09,Baixa,Sim,6,1.66,4,40,Adiantado
OP-03710,11,Engrenagem,CNC-02,Manhã,3986,149.0,168.61,Média,Não,5,2.8,0,5,Atrasado
OP-03711,5,Engrenagem,Fresadora-01,Tarde,4011,145.0,196.99,Baixa,Sim,3,1.59,0,7,Atrasado
OP-03712,12,Carcaça,Fresadora-01,Manhã,1997,149.0,48.96,Alta,Sim,6,2.12,0,35,Adiantado
OP-03713,10,Flange,CNC-02,Tarde,56,111.0,2.46,Média,Sim,1,2.05,5,30,Adiantado
OP-03714,3,Flange,CNC-01,Tarde,1262,73.0,56.23,Baixa,Não,6,3.64,0,31,No_Prazo
OP-03715,9,Suporte,CNC-02,Manhã,3945,142.0,80.56,Alta,Sim,6,4.43,4,26,No_Prazo
OP-03716,4,Suporte,CNC-02,Manhã,3831,94.0,146.39,Alta,Não,3,5.17,2,40,Atrasado
OP-03717,5,Suporte,Fresadora-01,Tarde,2562,52.0,121.79,Urgente,Sim,5,7.32,5,31,Adiantado
OP-03718,4,Engrenagem,Mandrilhadora-A,Tarde,168,81.0,6.65,Alta,Sim,2,5.66,2,11,Adiantado
OP-03719,9,Flange,CNC-01,Manhã,3894,91.0,43.62,Alta,Sim,6,1.99,2,37,Adiantado
OP-03720,4,Eixo,Fresadora-01,Manhã,4087,98.0,139.7,Média,Sim,3,3.87,2,26,No_Prazo
OP-03721,8,Carcaça,Fresadora-01,Manhã,1173,163.0,48.25,Média,Sim,2,5.97,4,10,Atrasado
OP-03722,7,Flange,Fresadora-01,Manhã,4031,83.0,139.98,Média,Sim,1,4.66,4,33,No_Prazo
OP-03723,10,Engrenagem,Mandrilhadora-A,Manhã,3216,62.0,35.86,Urgente,Sim,5,1.77,5,32,Adiantado
OP-03724,12,Carcaça,CNC-01,Noite,4445,174.0,65.82,Baixa,Sim,6,6.41,2,15,Atrasado
OP-03725,1,Eixo,Fresadora-01,Manhã,3151,55.0,132.55,Média,Sim,5,1.97,5,10,No_Prazo
OP-03726,12,Eixo,CNC-01,Manhã,492,17.0,14.52,Média,Sim,5,3.08,0,41,Adiantado
OP-03727,2,Carcaça,Mandrilhadora-A,Noite,3252,155.0,157.13,Alta,Sim,5,6.0,3,39,No_Prazo
OP-03728,7,Suporte,Torno-03,Tarde,583,172.0,15.51,Média,Sim,2,7.77,3,11,No_Prazo
OP-03729,5,Carcaça,CNC-01,Tarde,1330,128.0,57.01,Alta,Não,3,7.18,0,32,No_Prazo
OP-03730,8,Suporte,Fresadora-01,Tarde,4370,82.0,49.9,Urgente,Sim,5,7.77,1,8,Atrasado
OP-03731,9,Carcaça,Fresadora-01,Noite,4842,105.0,211.31,Baixa,Não,4,3.48,5,42,Atrasado
OP-03732,11,Engrenagem,Torno-03,Manhã,2402,152.0,106.56,Alta,Sim,2,3.77,0,15,No_Prazo
OP-03733,5,Flange,CNC-02,Manhã,1491,161.0,36.5,Média,Sim,1,1.72,3,10,No_Prazo
OP-03734,12,Eixo,CNC-01,Noite,1992,32.0,44.58,Média,Não,5,4.04,4,37,Atrasado
OP-03735,4,Eixo,Mandrilhadora-A,Noite,1248,158.0,57.9,Média,Sim,6,6.35,5,44,Adiantado
OP-03736,3,Eixo,CNC-01,Noite,2887,117.0,118.68,Alta,Sim,3,1.02,1,33,Adiantado
OP-03737,5,Eixo,Mandrilhadora-A,Manhã,2134,20.0,72.38,Média,Não,5,2.89,3,41,No_Prazo
OP-03738,7,Flange,Torno-03,Noite,339,33.0,9.31,Alta,Sim,6,7.44,4,41,Adiantado
OP-03739,9,Carcaça,Fresadora-01,Manhã,3069,23.0,142.66,Alta,Sim,5,1.87,5,15,No_Prazo
OP-03740,10,Suporte,Fresadora-01,Tarde,3236,172.0,129.08,Média,Sim,6,2.73,3,29,Adiantado
OP-03741,3,Eixo,Mandrilhadora-A,Noite,3351,85.0,89.38,Baixa,Não,6,7.51,1,32,Atrasado
OP-03742,4,Flange,CNC-01,Manhã,4728,133.0,141.22,Baixa,Sim,2,3.09,5,42,No_Prazo
OP-03743,12,Flange,Mandrilhadora-A,Manhã,3535,15.0,49.27,Média,Sim,6,6.73,5,26,No_Prazo
OP-03744,6,Eixo,CNC-01,Tarde,3394,146.0,144.01,Urgente,Sim,4,2.65,2,26,Adiantado
OP-03745,3,Flange,Mandrilhadora-A,Noite,1097,95.0,47.9,Média,Sim,3,2.43,2,38,Adiantado
OP-03746,12,Suporte,CNC-02,Manhã,2349,167.0,56.91,Alta,Sim,2,1.9,3,42,Adiantado
OP-03747,6,Eixo,Mandrilhadora-A,Noite,2200,101.0,49.25,Urgente,Sim,5,0.97,4,5,No_Prazo
OP-03748,12,Flange,CNC-01,Manhã,4806,145.0,96.55,Média,Não,5,3.62,3,40,Atrasado
OP-03749,12,Suporte,Torno-03,Tarde,2398,119.0,40.62,Média,Não,2,5.85,4,19,Atrasado
OP-03750,11,Flange,Torno-03,Manhã,3458,101.0,165.68,Alta,Não,3,4.29,4,23,Atrasado
OP-03751,7,Eixo,Mandrilhadora-A,Noite,2726,171.0,110.03,Alta,Não,6,3.55,1,21,Atrasado
OP-03752,10,Flange,CNC-01,Manhã,331,97.0,9.05,Baixa,Sim,6,2.03,1,3,Adiantado
OP-03753,12,Suporte,CNC-01,Tarde,4681,162.0,67.44,Alta,Sim,3,5.63,5,27,Atrasado
OP-03754,4,Eixo,Fresadora-01,Manhã,3366,21.0,52.43,Urgente,Sim,6,2.4,3,45,Adiantado
OP-03755,1,Flange,CNC-01,Noite,1190,123.0,45.69,Alta,Sim,6,0.74,1,33,Adiantado
OP-03756,4,Suporte,Fresadora-01,Noite,345,165.0,6.25,Alta,Não,2,7.73,3,24,Atrasado
OP-03757,8,Eixo,CNC-01,Manhã,4687,163.0,112.09,Alta,Sim,3,7.57,1,3,Atrasado
OP-03758,7,Eixo,Mandrilhadora-A,Manhã,1570,95.0,75.8,Alta,Sim,1,2.11,0,34,No_Prazo
OP-03759,1,Carcaça,Torno-03,Manhã,134,93.0,4.46,Média,Sim,1,2.29,2,31,No_Prazo
OP-03760,7,Eixo,Mandrilhadora-A,Tarde,3097,149.0,131.11,Urgente,Sim,4,4.85,0,22,No_Prazo
OP-03761,3,Flange,CNC-01,Noite,131,70.0,1.85,Baixa,Não,1,3.71,5,18,Atrasado
OP-03762,7,Engrenagem,CNC-02,Tarde,1117,170.0,25.93,Alta,Sim,2,7.16,5,18,No_Prazo
OP-03763,7,Carcaça,Torno-03,Tarde,4472,56.0,204.93,Média,Sim,2,3.7,1,12,Atrasado
OP-03764,8,Flange,CNC-01,Tarde,239,27.0,10.14,Alta,Não,2,1.52,3,18,No_Prazo
OP-03765,5,Suporte,CNC-01,Tarde,3773,142.0,146.91,Alta,Sim,2,4.6,2,9,No_Prazo
OP-03766,5,Suporte,CNC-02,Manhã,3108,82.0,104.11,Alta,Sim,4,1.35,3,18,Adiantado
OP-03767,9,Eixo,Fresadora-01,Manhã,1564,74.0,32.46,Baixa,Sim,5,3.85,3,43,Adiantado
OP-03768,9,Eixo,Fresadora-01,Manhã,1464,68.0,48.93,Alta,Sim,4,4.83,4,27,Adiantado
OP-03769,10,Suporte,CNC-01,Tarde,2400,177.0,28.87,Média,Sim,5,7.59,4,27,No_Prazo
OP-03770,5,Carcaça,CNC-01,Manhã,2688,109.0,48.63,Baixa,Sim,4,2.7,0,37,Adiantado
OP-03771,6,Engrenagem,Fresadora-01,Tarde,4457,179.0,136.97,Média,Sim,5,5.37,5,40,No_Prazo
OP-03772,4,Carcaça,CNC-02,Manhã,1342,72.0,13.53,Urgente,Sim,2,0.5,1,27,Adiantado
OP-03773,7,Carcaça,Fresadora-01,Tarde,2971,83.0,57.31,Urgente,Não,2,7.04,3,18,Atrasado
OP-03774,2,Engrenagem,CNC-02,Manhã,3447,50.0,55.46,Média,Sim,1,2.88,3,25,Atrasado
OP-03775,6,Engrenagem,CNC-02,Tarde,112,86.0,2.67,Alta,Não,4,2.31,3,40,No_Prazo
OP-03776,3,Suporte,CNC-02,Manhã,4483,25.0,198.75,Média,Sim,2,1.27,4,16,Atrasado
OP-03777,7,Carcaça,CNC-02,Manhã,4960,15.0,237.57,Média,Não,4,6.39,0,45,Atrasado
OP-03778,11,Eixo,Fresadora-01,Manhã,478,90.0,7.94,Alta,Não,5,0.92,3,22,Atrasado
OP-03779,12,Suporte,Torno-03,Tarde,1346,138.0,25.9,Alta,Sim,6,5.13,2,34,Adiantado
OP-03780,6,Carcaça,Fresadora-01,Noite,3942,87.0,172.96,Alta,Sim,3,2.87,2,10,No_Prazo
OP-03781,1,Eixo,CNC-01,Manhã,4055,100.0,68.56,Baixa,Sim,6,5.83,0,45,Adiantado
OP-03782,3,Eixo,Torno-03,Tarde,822,89.0,32.59,Média,Sim,3,7.74,3,35,Adiantado
OP-03783,2,Carcaça,Torno-03,Tarde,4591,102.0,61.61,Baixa,Não,5,2.56,1,41,Atrasado
OP-03784,10,Eixo,Mandrilhadora-A,Tarde,1680,143.0,60.37,Alta,Sim,6,5.15,4,36,Adiantado
OP-03785,12,Flange,Torno-03,Tarde,1503,148.0,31.0,Média,Não,4,3.28,2,21,Atrasado
OP-03786,7,Flange,CNC-01,Manhã,1818,153.0,72.69,Média,Sim,6,4.32,2,13,No_Prazo
OP-03787,3,Flange,Fresadora-01,Tarde,3374,50.0,103.83,Média,Sim,4,1.12,3,37,Adiantado
OP-03788,1,Eixo,CNC-01,Noite,1071,91.0,18.37,Baixa,Sim,1,2.03,3,27,No_Prazo
OP-03789,12,Suporte,Mandrilhadora-A,Noite,2737,152.0,71.41,Média,Sim,3,6.46,4,13,Atrasado
OP-03790,4,Suporte,CNC-02,Manhã,422,170.0,12.9,Alta,Sim,5,3.09,0,15,Adiantado
OP-03791,2,Eixo,Fresadora-01,Tarde,777,105.0,38.72,Média,Sim,4,0.51,4,11,Adiantado
OP-03792,3,Flange,Fresadora-01,Manhã,3854,96.0,112.59,Média,Não,2,2.91,1,45,Atrasado
OP-03793,4,Engrenagem,Torno-03,Tarde,1949,141.0,31.28,Urgente,Sim,2,5.52,1,33,Adiantado
OP-03794,8,Eixo,Torno-03,Manhã,3978,179.0,128.13,Baixa,Sim,5,7.79,4,15,Atrasado
OP-03795,11,Carcaça,CNC-01,Manhã,3701,85.0,69.61,Média,Não,5,6.91,0,12,Atrasado
OP-03796,4,Flange,CNC-01,Tarde,4984,42.0,225.19,Alta,Não,2,6.18,2,40,Atrasado
OP-03797,9,Suporte,Fresadora-01,Noite,730,153.0,31.65,Média,Sim,3,7.47,3,34,No_Prazo
OP-03798,1,Carcaça,Mandrilhadora-A,Manhã,4676,132.0,70.82,Urgente,Sim,1,5.45,4,33,No_Prazo
OP-03799,1,Suporte,Mandrilhadora-A,Tarde,4465,39.0,149.73,Baixa,Não,2,4.39,5,5,Atrasado
OP-03800,1,Suporte,CNC-02,Tarde,2201,68.0,83.33,Alta,Sim,6,4.55,4,44,Adiantado
OP-03801,12,Suporte,CNC-02,Noite,719,106.0,14.43,Média,Sim,1,7.58,1,21,No_Prazo
OP-03802,7,Flange,CNC-02,Tarde,710,136.0,24.89,Média,Não,4,0.52,2,33,Atrasado
OP-03803,10,Suporte,Fresadora-01,Manhã,2578,144.0,73.49,Média,Sim,3,4.37,0,10,No_Prazo
OP-03804,1,Eixo,Fresadora-01,Manhã,102,41.0,2.99,Média,Sim,3,6.27,4,29,Adiantado
OP-03805,1,Carcaça,Fresadora-01,Tarde,523,51.0,16.76,Baixa,Sim,6,0.79,0,6,Adiantado
OP-03806,11,Engrenagem,Mandrilhadora-A,Manhã,2681,138.0,87.95,Média,Sim,6,6.67,0,22,Adiantado
OP-03807,2,Carcaça,CNC-02,Noite,2837,34.0,108.92,Média,Sim,1,6.83,5,13,Atrasado
OP-03808,2,Carcaça,Fresadora-01,Noite,4309,97.0,121.07,Média,Sim,2,4.43,0,23,No_Prazo
OP-03809,7,Engrenagem,Torno-03,Noite,4873,105.0,189.59,Baixa,Não,2,6.72,1,40,Atrasado
OP-03810,8,Suporte,Mandrilhadora-A,Manhã,1376,71.0,40.51,Baixa,Não,1,1.57,2,3,Atrasado
OP-03811,3,Carcaça,CNC-02,Tarde,1684,146.0,61.49,Média,Sim,4,7.57,0,22,No_Prazo
OP-03812,6,Flange,CNC-01,Tarde,1034,24.0,21.22,Alta,Sim,3,0.87,3,45,Adiantado
OP-03813,9,Eixo,CNC-02,Manhã,1161,143.0,36.77,Urgente,Não,3,0.78,1,44,No_Prazo
OP-03814,6,Carcaça,Fresadora-01,Manhã,2222,122.0,63.82,Baixa,Sim,5,4.43,1,27,Adiantado
OP-03815,5,Flange,Mandrilhadora-A,Manhã,4965,99.0,109.67,Urgente,Sim,6,6.01,3,31,No_Prazo
OP-03816,1,Engrenagem,Mandrilhadora-A,Manhã,4472,159.0,55.87,Alta,Sim,4,5.75,1,28,No_Prazo
OP-03817,6,Eixo,CNC-01,Noite,4569,48.0,138.93,Urgente,Sim,4,4.63,1,22,No_Prazo
OP-03818,10,Suporte,Torno-03,Noite,2285,147.0,23.74,Média,Sim,3,6.38,5,10,Atrasado
OP-03819,8,Flange,CNC-01,Manhã,3303,46.0,84.53,Média,Sim,3,5.06,3,37,No_Prazo
OP-03820,11,Eixo,CNC-02,Tarde,3627,178.0,90.04,Alta,Sim,4,6.88,5,21,Atrasado
OP-03821,2,Suporte,Mandrilhadora-A,Manhã,1253,20.0,44.29,Média,Sim,2,1.37,2,40,Adiantado
OP-03822,1,Engrenagem,Mandrilhadora-A,Manhã,2339,106.0,115.77,Alta,Sim,4,7.86,5,12,No_Prazo
OP-03823,7,Eixo,CNC-01,Manhã,2773,43.0,122.9,Alta,Sim,3,7.11,5,11,Atrasado
OP-03824,3,Flange,CNC-01,Tarde,1896,82.0,92.91,Média,Sim,3,7.21,0,12,No_Prazo
OP-03825,8,Engrenagem,Fresadora-01,Tarde,2391,39.0,114.86,Média,Não,6,3.23,0,31,No_Prazo
OP-03826,11,Eixo,Torno-03,Noite,2232,47.0,28.94,Média,Sim,1,7.6,4,26,No_Prazo
OP-03827,5,Carcaça,Torno-03,Noite,352,25.0,7.49,Alta,Sim,5,1.56,1,31,Adiantado
OP-03828,7,Carcaça,Mandrilhadora-A,Manhã,3853,16.0,84.3,Alta,Sim,1,1.08,4,13,No_Prazo
OP-03829,9,Carcaça,Mandrilhadora-A,Tarde,4506,134.0,57.86,Alta,Sim,3,3.49,2,18,No_Prazo
OP-03830,2,Eixo,Mandrilhadora-A,Manhã,3784,90.0,165.99,Baixa,Não,5,7.5,1,31,Atrasado
OP-03831,11,Engrenagem,Fresadora-01,Manhã,4671,23.0,213.99,Urgente,Sim,6,7.76,1,24,No_Prazo
OP-03832,3,Carcaça,Mandrilhadora-A,Tarde,2187,170.0,74.79,Média,Sim,5,4.2,1,19,Adiantado
OP-03833,10,Eixo,Fresadora-01,Manhã,326,125.0,14.88,Média,Sim,5,6.14,3,16,Adiantado
OP-03834,8,Suporte,Mandrilhadora-A,Manhã,1374,59.0,53.0,Média,Sim,3,4.54,0,19,Adiantado
OP-03835,2,Engrenagem,Torno-03,Manhã,4277,87.0,118.14,Baixa,Não,3,1.35,1,14,Atrasado
OP-03836,9,Suporte,CNC-01,Manhã,738,96.0,11.8,Média,Não,2,5.4,4,33,Atrasado
OP-03837,3,Flange,Mandrilhadora-A,Noite,2758,109.0,133.32,Baixa,Sim,6,1.6,1,10,No_Prazo
OP-03838,8,Carcaça,Mandrilhadora-A,Manhã,56,156.0,2.11,Baixa,Sim,4,5.42,3,31,No_Prazo
